user_id,screen_name,page_rank
18676177,jamieoliver,0.0006602010628287796
18949452,FT,0.0006586905490334275
111556423,DailyMailUK,0.0006581646548914205
118739566,RobbieSavage8,0.0006544481134815229
89211580,NPGLondon,0.0006540437016744559
27489253,,0.0006471603821146853
21195913,,0.0006434903157533219
38671739,,0.0006434903157533219
7076492,Glinner,0.0006378943049027671
780545935,SportUpdate_ID,0.0006370594360415299
14940354,nycjim,0.0006302850054405232
15178186,guardianmusic,0.0006280188733442473
10228272,,0.0006242790261443876
160926944,Lord_Sugar,0.0006236284003586318
225437368,oinkbaamoo,0.0006152135771523215
2097571,cnni,0.0006056829783554474
339028595,HandHElec,0.0006016500216087067
17632266,nationaltrust,0.0005983975184220789
520382617,,0.0005965663141276592
22001973,GuardianBooks,0.0005941100474745034
101547507,JOEBANNAS,0.0005932846762154517
65045121,OwenJones84,0.0005927567721233081
3183721,,0.0005893012162324642
7589572,bbc5live,0.0005888026761734016
15846407,,0.0005853368165904795
24086418,MrPeterAndre,0.0005803586120488217
15687399,BFI,0.0005781243592156
14157134,Peston,0.0005776499336186903
21184977,audioboo,0.0005740133280942563
18800265,guardianfilm,0.000572900980602372
47593860,,0.0005643041602612725
138346220,,0.0005640001066491915
14335144,digitalspy,0.0005606467955153553
2547936181,BenAinslieRacin,0.0005591388184159474
538031518,,0.0005556269870136359
14224719,Number10gov,0.0005522945907873804
16664681,latimes,0.0005503905951436607
41077970,DECCgovuk,0.0005469792416872826
17469289,nypost,0.0005466038253298728
180505807,,0.00054477577735018
111556877,,0.0005436272123598791
45341566,robinince,0.0005407670787303992
21366823,allkpop,0.0005382889247474488
24919244,bryony_gordon,0.0005352712507722836
19248106,,0.0005340449918221883
20329672,wwwfoecouk,0.0005313624529308485
156651229,,0.0005279918313028536
278834122,shousman86,0.0005271789763147229
2890961,Gizmodo,0.0005268863559572748
108382988,radiohead,0.0005238348665027457
21662638,ingridlunden,0.0005233379748025765
13388532,,0.0005186770477868835
10876852,TheNextWeb,0.0005185594083228277
331672974,,0.0005163019472771936
2252793199,,0.0005123452193716813
124215842,,0.0005048953149173594
1339835893,,0.000502459726622611
63796830,,0.0005015487759162132
15790423,ASOS,0.0004960966503210341
216264820,themichaelowen,0.0004939656779258476
21403300,,0.0004936929749230494
62123765,DPJHodges,0.0004919878424904255
104969057,,0.0004912531772680322
16042794,GuardianUS,0.0004884729219173544
16887175,DailyMirror,0.0004880005364491496
262881419,,0.0004855051216484945
5225991,Tate,0.0004794457168823481
44949890,AdviceToWriters,0.00047676037326592653
25070893,BusinessDesk,0.00047608277826627327
318502332,,0.00047076500309793467
15821039,oxfamgb,0.00046913326560970106
17705334,,0.00046861697298383146
69292421,,0.00046718843876405493
101012795,NickMotown,0.0004671053246281549
122994639,WilliamJHague,0.0004668723870205139
17093617,hootsuite,0.00046540987310773305
68939842,,0.00046338152391605015
454914724,ESgoingout,0.00046138106991768993
180463340,,0.000455233305802791
113635077,,0.00045287547061298
110365072,GordonRamsay,0.00045258214809415975
118489508,,0.00045113304811938374
22145200,SocietyGuardian,0.0004495018859816141
20939312,dollyalderton,0.00044803415955977087
176453742,,0.00044750172296878374
2492819563,,0.0004471919431302513
50227161,Mark_Beech,0.00044436253317552485
26478467,,0.0004440866553319915
20094535,MarketingUK,0.00044152779349314683
2399452182,HistofArchatIoA,0.00044047005496844835
22912342,schillingc,0.0004400038376450296
216495307,HonestMummy,0.0004373935773296988
25589776,peoplemag,0.00043564233847978476
39360648,FA,0.00043478823096836165
275169171,francesbarber13,0.00043369521675071037
52426895,DeputyMitchell,0.0004315711281333424
69610339,,0.0004292983681686428
332198503,chamberlainsB68,0.00042117684196255853
22930236,,0.0004203067672341055
330390486,sandsstandard,0.00041977426655785243
20326751,,0.0004185163738920943
1428219229,,0.0004166450246516342
15279429,VanityFair,0.0004114653497986326
16345202,CosmopolitanUK,0.0004109108771061487
367132858,,0.0004108198871031505
47636400,GdnPolitics,0.00041066107823376483
5120691,davos,0.00041044837951672653
21661279,CreativeReview,0.0004086716904133005
19869102,mermhart,0.00040776841316703165
9207632,brainpicker,0.0004077258990629738
138388408,,0.00040728506950610005
33854954,,0.0004046671540268882
182107650,,0.00040235345541763247
185314895,,0.00040209433563890483
16331010,,0.00040088432744699395
816653,TechCrunch,0.000397068029159013
15262531,timlusher,0.0003970031046638609
1092378031,,0.0003927144250453287
18220175,iamdiddy,0.00039211934099096156
6705042,bengoldacre,0.00039190751914259777
24907913,,0.0003898373264236684
96092282,,0.0003897958845583646
38205414,marcuschown,0.00038586422567363996
392447726,,0.00038430876823956043
69956111,bbctennis,0.000384052169629351
3646911,,0.00038398557733344845
14152119,jonahbalfour,0.0003813975097214203
34891363,FourFourTwo,0.00037694294116635206
6017542,BreakingNews,0.00037527939983524446
55204143,mirrorceleb,0.0003742531392969316
38709313,,0.0003740404713587284
24737621,mfhorne,0.0003709055143852265
923263237,,0.0003694368947528282
30313925,,0.00036847569462618383
20973388,LBC,0.00036710208149022365
17310934,Waterstones,0.0003666318554903472
759251,CNN,0.00036597437895492986
190596622,,0.00036550184520802505
141296888,,0.0003653989508697477
368276033,SkySportsF1,0.0003643335499168351
43306157,CourtNewsUK,0.0003624212230413444
90221278,reallorraine,0.0003617980141638534
15235598,,0.0003596642565552395
31927467,,0.00035929669894638503
24871896,,0.00035743684260005265
147486838,,0.00035584576974623917
2438677227,AutoRebroadCast,0.00035553617206680134
42081491,,0.00035261490262240467
14700117,,0.00035145843964879916
22906929,TimeOutLondon,0.0003512390726608334
465973,GuidoFawkes,0.0003496532925491889
14460241,WilliamsJon,0.00034822776811492155
26985345,paulwaugh,0.00034821586877954453
1618025460,Gunner_Updates,0.00034709042105942657
21089816,sophwilkinson,0.00034640623574189053
20508222,,0.00034630455246654226
1548489476,POLITICOMag,0.00034616483441482287
89486038,laurenlaverne,0.00034478407997777614
158414847,TheDailyShow,0.00034473925429139864
388250401,Conor_BurnsMP,0.00034409897991843414
19818494,Fearnecotton,0.00034217300012635355
192170847,,0.0003420708225844151
27420700,,0.00034170138331001375
48903,aral,0.0003409578976842767
18424289,AJELive,0.000338655725580818
286866672,,0.00033823456170522994
14096763,TheStalwart,0.0003381522206365726
571202103,Medium,0.0003378974070726599
14146350,BBCRedButton,0.00033630821321299674
88059720,dhothersall,0.00033468911371223537
818267215,,0.00033281123313731357
364019686,,0.00033281123313731357
36941760,jamiesont,0.0003326075174236476
18983688,WhatTheBit,0.0003318655041822242
65327819,MetPoliceEvents,0.00033183027461171284
197892476,,0.0003254211345448747
152322439,,0.0003251935895090348
19011697,,0.0003251935895090348
44606764,,0.0003246047107724187
23365683,Celebritain,0.00032339531620718585
85368735,fleetstreetfox,0.00032308917595179554
200956164,Dannyb1301,0.0003229089129334058
14138785,TelegraphNews,0.0003208344544779649
34655603,TheSunNewspaper,0.000319354597725346
27860907,adampowley,0.00031857191372983336
5971922,BoingBoing,0.0003181426984109469
71582975,,0.00031746496143205614
59357565,,0.0003166180928103516
87416722,SkyNewsBreak,0.00031289388174679647
1871195629,LigaChampionsID,0.0003124451529303367
15308478,itvcorrie,0.0003114786941117599
225126598,,0.0003075516146225347
130931982,reporterboy,0.0003071778504831313
20136892,StephenMangan,0.00030673472085709816
21740090,,0.00030568872138994147
32916289,GabbyLogan,0.0003051066794745161
21478740,,0.0003043396494265555
16012783,thedailybeast,0.0003036012756482544
1158638582,,0.0003020492642307471
402929320,,0.0003013669368262344
631078417,,0.0003013669368262344
556918299,,0.0003013669368262344
15203904,,0.0003013669368262344
378739882,,0.0003013669368262344
53751208,,0.00029960497653603154
47945492,mrdanwalker,0.00029936926537234624
321970500,,0.000299088927500603
20758087,TheDrum,0.00029879791734959684
113687921,RobinFlavell,0.00029753256273661385
14085096,JohnRentoul,0.00029680296936316134
15632759,ELLEUK,0.00029375833606489475
18332845,figleaveshome,0.00029354710339887156
4898091,FinancialTimes,0.0002930000835481001
8223872,wallpapermag,0.00029220655992340434
97773094,WillardFoxton,0.00029107220583172115
34258758,GlamourMagUK,0.00029082619797591506
15947333,,0.00029042173912279337
25365536,,0.0002874576617217777
253203161,,0.0002852805115759589
18936161,,0.0002852805115759589
1179455215,EdwardDaveyMP,0.00028417342763960844
2408883295,Official_MRLP,0.000283692685666024
457060718,NadineDorriesMP,0.00028267188006996847
29716398,johncrossmirror,0.00028175779404155684
1769922890,9GAGFootballism,0.00027897976291887364
500941721,OnkenDairy,0.0002757361919921026
246570698,,0.0002746825400534272
1068121346,BuzzFeedUK,0.00027369758836244686
19339713,timlovejoy,0.00027335702779591217
621533,BBCPolitics,0.00027288543615728043
1023072078,,0.0002718474320727872
2207395313,,0.00027072181802811353
28845997,,0.000270448596439606
95465386,,0.0002700556589158168
19341389,IndexCensorship,0.0002695933126283818
29713919,scouserachel,0.0002679979431380163
14266714,innocentdrinks,0.00026799520482353203
439341739,itsjustemmaok,0.00026710205743845966
208058457,UKuncut,0.00026573978318717475
177153741,,0.00026360771150221436
20442025,Sharontweet,0.0002633475890658616
17441447,davidwalliams,0.0002623058069814306
15012486,CBSNews,0.0002614317553227696
22940219,,0.0002606097940191302
22084427,,0.0002600160419123778
2250037982,,0.00025981361140636473
130557513,mehdirhasan,0.00025749048283660385
92017484,SocialMediaLond,0.0002574089597097864
142716714,eaamalyon,0.0002563108761647452
20465330,MattTERees,0.00025623593637094503
173195708,Nigella_Lawson,0.0002525267773113494
14183111,stuheritage,0.00025233833367445976
216299334,piersmorgan,0.0002516363289404269
20079982,scott_mills,0.0002505343615303808
310960217,,0.0002502553031590345
7111412,,0.00024938323838353963
19966557,alaindebotton,0.0002483377146010893
2242044500,,0.00024774539890817473
175694937,talkSPORTDrive,0.0002476505195702549
617016144,,0.0002475815766769191
17134268,,0.0002470517126746295
275558115,brandperfect,0.00024443528881763803
347959437,FelicityMorse,0.0002443836192938336
16139649,TimMontgomerie,0.00024276449754440766
15164565,,0.00024161007740607315
20598137,tnewtondunn,0.000241041503017078
1586183960,,0.00023860361329646116
18091004,ESPNFC,0.00023807850194912877
20980252,,0.000237555498100993
22602800,HistoryExtra,0.0002367021309630033
166310770,,0.00023637699182829723
14089195,pitchforkmedia,0.00023398044804143358
220375823,ayestotheright,0.00023223658838953884
44335177,,0.00023219336010986446
835328618,,0.0002321282169028253
283640557,timothy_stanley,0.0002313504884323768
351573627,,0.00023107784710948236
233970489,,0.0002304255830347486
19776483,Hemmo,0.0002302158554165265
523083751,,0.00022940612991813566
15307151,itvfootball,0.00022872813639861423
23304360,Henry_Leon,0.00022798482941576226
107540002,,0.00022798482941576226
44409004,,0.0002264099187720939
33863876,hellomag,0.00022611095062480534
130034862,,0.00022559659900193185
2317552554,,0.00022520749930318544
8170292,BBCr4today,0.00022510893604716216
1054791528,,0.00022299527534105313
2335390614,EFC_Wolfstein,0.00022264068474891712
482835754,FredBoycott,0.00022264068474891712
41666004,mikejjennings,0.0002225768755609211
266094415,,0.000221592724714952
16542547,MaxTB,0.0002212284387427072
14075928,,0.00022081372789894968
14123683,,0.00022037378242179565
16259251,,0.00021988373475719845
4012161,GreenpeaceUK,0.00021960409022297897
2193545836,Hak_Chin007,0.0002192941457477708
93069110,,0.0002191524809754937
15995155,VICEUK,0.00021869290168561483
25155303,wati_,0.0002186870357573641
15308443,,0.00021866252671434475
27869226,,0.00021532147347882256
85626267,,0.00021532147347882256
111556576,MailSport,0.00021456991612907534
85363141,realrossnoble,0.0002136707875906884
23497233,Sia,0.00021353674240370417
17208738,heatworld,0.00021303479937562092
18725415,,0.0002130267038780365
176738432,Harv366,0.00021260106774547812
164119062,lukey850,0.00021260106774547812
1183679827,HarryBoyPT,0.00021260106774547812
2347857508,Chelldilligaf,0.00021246894737784544
25087909,arobertwebb,0.00021204898289594744
17325090,,0.00021169567610794177
14201041,,0.00021169567610794177
22460658,ChrisMasonBBC,0.00021125239624482074
15425183,,0.00020938652445789111
111376298,mummyblogger,0.0002092954330248517
20567939,,0.0002092863612535685
47319664,,0.00020684755244127295
15776837,theQuietus,0.00020658739794241436
208019751,ClarenceHouse,0.00020650883442884085
15997703,flamingnora,0.00020549846412078188
19240457,lidalondon,0.00020439457515295057
2523078721,donrming,0.00020356933459863373
14281853,Conservatives,0.00020305718760637534
18273207,holysmoke,0.0002015590677245134
204767871,collinsdict,0.00020067170561295964
20670871,ShortList,0.0001992753801566759
240805585,StevePenk,0.00019899363246698887
8453452,GuyKawasaki,0.00019860705124134312
8460462,Selkie,0.00019718273653561623
1548271734,,0.00019702918874564762
43860320,gavinthegromit,0.00019677024170214178
2729061,doctorow,0.00019661314558887813
85830020,nailsinc,0.00019657929284992376
15492359,,0.00019553939049029234
184910040,,0.00019455283251316975
66515223,,0.00019438596256044212
29930178,,0.0001942007748898338
35020415,,0.00019361216974803547
8973062,,0.0001935297175951948
1406613187,,0.00019270887520672666
20479813,,0.00019270280028932073
21748010,AttitudeMag,0.00019245715680408113
21642976,danroan,0.0001921373262228365
137460214,lindasgrant,0.00019166587417010952
815656171,PopUpBritain,0.00019141089033357896
185306056,MichaelLCrick,0.00019059381181574003
19530289,,0.0001900027702736739
208163,flashboy,0.00018945246320371988
440488935,,0.0001886232098879233
2414939693,MaggieBakesBuns,0.00018859460864841676
376902164,Lauren_coops88,0.00018859460864841676
20582958,guardianeco,0.00018808285711095356
178463040,,0.00018792044516293893
20132589,corrie_corfield,0.00018767308251803336
18625669,,0.0001875076968875412
118626543,Marthakearney,0.00018745652554581822
33546465,,0.00018744898860825111
29739553,VictoriaCoren,0.0001873468927209775
317226118,,0.0001872696624296362
2344300110,,0.00018462377376667234
19834221,jrf_uk,0.00018353492636123564
210463012,AndyLemaow,0.00018169610069833483
232136824,bevkev23,0.00018169610069833483
30249306,,0.00018166519325061038
14353202,foreignoffice,0.00018112888326888971
22363802,WiredUK,0.00018089164092318928
130869084,Lucy_Robinson,0.0001808389631150192
92367751,,0.0001802865384193288
233996626,,0.0001801263604601375
85796380,,0.0001799209848607577
14246001,,0.00017982516902680077
740109097,,0.00017969910588486648
23626130,Lone,0.00017969476172216095
45715838,peterjukes,0.00017874700154952598
56782850,MonaHol,0.00017843349442989083
20024405,,0.00017843349442989083
168606911,,0.0001782719153282972
37896651,henrywinter,0.00017754060422536577
157665161,nownowchildren,0.00017726169413583297
23678789,TomArmer,0.00017726169413583297
1853495762,sadieandfriends,0.0001770069428261209
14234323,,0.00017671737914692383
16389180,,0.0001765756694837966
42493604,,0.0001752597603821207
320336800,doxley56,0.00017502851224519746
257367223,,0.00017477771762223603
12480582,adage,0.000174121540882956
2333392575,cranfieldadams,0.00017392631814045243
856140937,jai_congiu,0.00017377060785994644
11348282,NASA,0.00017222516878230638
1375289149,,0.00017204668670224522
19923144,,0.00017204668670224522
19564719,,0.00017204668670224522
1140092202,,0.0001719132213809744
212283838,,0.00017163143443099877
61853389,,0.00017138220662006256
1399879711,,0.00017089197417326747
48840519,cecilysfund,0.00017057524221967911
20593641,unitetheunion,0.00017055852600813238
240376522,,0.00017052411969669174
31080039,,0.00017031517190139176
18668407,thedailymash,0.00016965948888142757
325618871,Geosquirtchy,0.00016930855585841806
19017466,,0.00016838349731661118
17865252,domjoly,0.00016827122650449078
500867887,haven,0.00016822322579036962
27042513,RealHughJackman,0.00016731236239956104
143039548,educationgovuk,0.00016682121876440673
219059360,Bigshirtlesscol,0.00016618872609600673
289578684,,0.00016602241425604406
1629925638,jamfly73,0.00016596201685727176
23085374,CIPR_UK,0.00016557828739595417
68668928,,0.0001655431519300331
18874097,LabourList,0.000164998820439932
15736190,smashingmag,0.00016463968037970812
54203238,StylistMagazine,0.00016462612260791852
25977992,Pressparty,0.00016413766612783726
774781339,iFreeBetscomau,0.00016408192387951706
19103481,,0.00016347493131796604
32522100,jimmurphymp,0.0001633906196664987
23937508,BBCRadio4,0.00016333199724081712
76337777,kjaerglobal,0.00016324659189969706
2445423822,,0.00016288027761212135
1632634502,,0.00016287664128846775
20928137,,0.00016287664128846775
462816957,,0.00016185130708073762
22799750,,0.00016141029130973885
20225875,i_D,0.0001612131096151441
16513275,profanityswan,0.0001611544214748953
19058681,,0.00016073538487837078
29681492,Mattjohnsons,0.00016066173195656658
198118653,BenChu_,0.00016053177764509174
1270191,,0.0001601449359851933
191111643,jreedmp,0.0001600674282663494
154485832,J_Bloodworth,0.0001598942721299833
138749160,MetroUK,0.00015952218415946453
89236161,david_conn,0.00015944542638483318
144166544,,0.00015909972931537654
2289509100,,0.0001576125699945236
20992801,lucianaberger,0.00015692525910731753
364542158,,0.00015682451727206802
2391532899,EmpireMagaluf,0.0001568131116514461
57516305,Mark_Brewer2,0.0001568131116514461
19580783,,0.0001563269175661848
23566038,mikko,0.00015611397387678777
39609732,,0.0001559413201240589
2571950597,John_mills_jml,0.0001556525910875827
20908109,Topshop,0.0001551593339829219
21866534,ClimateGroup,0.00015500908480974265
24734186,FelicityHayward,0.00015494105518943648
126664172,johnlewisretail,0.00015431536592187996
163032364,,0.00015389108607496928
621583,BBCTech,0.00015386010074169756
15484198,georgegalloway,0.00015335866452802948
16803602,Daily_Record,0.00015333829984202614
45205091,bisgovuk,0.0001529869289999437
18846918,,0.00015269616184233371
18776647,,0.00015269616184233371
19809471,,0.00015269616184233371
14481271,vividly,0.0001526825882960205
25813856,hansyhobs,0.00015266771342450303
22650211,GMA,0.0001526513243044154
15392494,chrisphin,0.00015254206446262846
131188599,anntreneman,0.00015187800607181364
21282561,RupertMyers,0.00015187497246964165
77019842,EvanBenn,0.00015181681925834276
15135214,stefanstern,0.0001517150547981736
534494917,,0.0001515300333063545
49204865,,0.0001515300333063545
6132422,,0.0001513500765248487
17133807,Grazia_Live,0.00015110449823055308
14389212,robcrilly,0.00015093890148720838
6160792,Nero,0.00015077106637495524
16468227,Campaignmag,0.00015055553523901955
24699583,,0.00015045003536980883
21815984,andrewlomas,0.0001497382521939226
21862223,JonnElledge,0.00014968455150761727
14100010,,0.00014958025487454976
20383794,lee_ryder,0.00014810878159333501
110647540,,0.00014795650548598275
358204197,UKIP,0.00014792537295090592
15823784,,0.0001478897131205219
19962737,salihughes,0.00014771441603182972
14780915,,0.00014734922887378553
17753033,,0.00014723767757374734
506486097,MichaelPDeacon,0.00014718881742380416
80802900,CarolineLucas,0.00014529449522851685
6539112,se1,0.0001451757988423794
270569708,IndyVoices,0.0001451479617295157
49573859,,0.00014500855853542594
27553316,,0.00014449763952250152
6107422,thetimes,0.00014416472360762698
18309318,elizabday,0.00014410794096483736
239789673,jazz_age_alice,0.00014389681387954982
36673147,StephenNolan,0.00014357294504678604
18222378,,0.00014355648467248637
29421663,SueinSpain,0.00014332092315263293
108964710,Duffygary,0.00014294076156159957
12235562,m4tt,0.00014284645530371776
14758838,DamianCollins,0.00014265255267299808
1707855049,,0.00014177166387187502
2522947889,,0.000141771663871875
30783608,,0.00014157395796799622
165118839,MissAmyChilds,0.000141346787610743
23578046,,0.00014036587997922126
16683666,spectator,0.00014032904769759215
46744791,SultanAlQassemi,0.00014004468414855237
26288195,,0.0001399844687572155
46216812,TheJoeHarland,0.00013981951612120636
95386370,ElizabethHurley,0.00013972766411272518
314553133,,0.00013959422256045327
19815609,,0.00013959422256045327
172811813,,0.00013959422256045327
21852508,,0.00013959422256045327
1489691,emilybell,0.00013927396383099465
107368264,WindowsPhoneUK,0.00013843230124499384
124390483,Noakseym,0.00013781524955782832
85794542,DanHannanMEP,0.0001373085367663022
28091521,KetyBrazil,0.00013719868208753115
27660239,TeamGB,0.0001368975208368112
37733221,,0.00013683976068251845
15589307,AngryBritain,0.00013670083847649227
245513323,SayeedaWarsi,0.00013619613019740252
32493647,TimHarford,0.0001361940988699645
17004618,NickKristof,0.00013602195444009757
20312513,,0.00013583417361660657
40687858,meemze,0.00013580732615714052
17336417,,0.00013554165803973418
22159580,ZacGoldsmith,0.00013549031640656403
546749928,,0.00013504504321092717
21581503,guardianscience,0.00013503839849847982
50684256,EdgeofSports,0.00013501306132541728
256754533,CharlieKing85,0.0001345705373806866
183398746,,0.00013455050540366262
19967728,Selfridges,0.0001344071311181839
14095052,AmnestyUK,0.00013427539846841074
436660401,Footballalbum,0.00013365141213598274
454857658,,0.0001332913907549229
143415291,BBCBreakfast,0.00013289835379337388
65493023,,0.00013284755986881823
231745426,DFletcherSport,0.00013172043672882958
367086404,,0.00013169850420978086
25669318,,0.00013166217889443185
524545961,NickCohen4,0.0001315530105252434
263160998,,0.00013126955722130165
2299636686,IndyKailaGroup,0.0001310603647541587
27485036,valstevens24,0.00013085085328774993
20609518,,0.00012994722606782472
40425262,ITU,0.00012973699477159887
979367124,,0.00012970328025860005
100655506,shantel_tw,0.00012943256130336277
61781260,,0.00012909433774839206
396726787,jjjj4726,0.00012897425001777587
9763482,NYDailyNews,0.00012840699718699413
329046336,JD_Fletch,0.00012838550786728977
1294741,ruskin147,0.00012771746103170742
45849483,riazat_butt,0.0001274871610514424
596893898,,0.00012747225425783584
46393803,guideguardian,0.0001274290052763131
192256832,,0.00012719097243967678
36909344,sky1,0.00012717212137078706
850860144,,0.0001271106358668531
22565066,,0.0001269828380375249
1306104896,,0.0001265689108050647
19974156,,0.00012589792234169402
2484705950,FerengiGlenn,0.00012562771101662956
881582755,MoonMetropolis,0.00012562771101662956
253498594,Junomaco,0.00012562771101662956
44312940,,0.000125392520926417
15227791,,0.00012469626429268058
17793580,BBCiPlayer,0.00012427213362428818
1926360631,,0.00012394020132057928
22594051,staronline,0.00012378545990628217
2533425720,FunkyWorldCup,0.00012378545990628215
8788742,DannyWhatmough,0.0001237614442207059
20678384,,0.00012375315079175885
261320282,,0.0001235560781689168
109644769,,0.0001235101749198406
564673621,D_Blanchflower,0.00012341305946003938
47583067,gilescoren,0.00012336569936557032
42644368,,0.00012324499828101474
35429790,,0.00012302517841298281
20235032,MumsnetTowers,0.00012280095255229196
23454219,,0.0001226302918267925
33315010,JackofKent,0.0001224880275762605
55218051,LeftFootFwd,0.00012246984956466143
2187917741,edbaIlsmp,0.00012228552659360547
12273252,tomwarren,0.00012225018636518822
39773949,,0.00012209933635733478
370346298,,0.00012174194997700335
21484872,,0.00012104388084296802
